gentime,NeAnc,td,lambda,maxn,sampn,data,botexp,model,scheme,it,Nh,Nc,Na,Td,Ta,lnL,AIC2C,Nh1C,Nc1C,Na1c,Td1C,Ta1c,lnL1C,AIC1C,NhC,NcC,NaC,TdC,TaC,lnLC,AICC,AIC2C-AIC1C,AIC2C-AICC,Nch,Nhh,Nha,Tdh,Tah,lnLh,AICh,AIC2C-AICh,AIC1C-AICh,AICC-AICh
g1,n10e4,td100,l99,n500,n50,rad50k,exp,2change,t0t120,5,9859.412303,1681.920047,97626.06645,68.55932407,9384.403216,-380675.7707,761361.5415,65318.61171,615.0024969,65318.61171,85.87149872,NA,-392180.5543,784367.1085,64124.48174,64124.48174,64124.48174,NA,NA,-394017.9919,788037.9839,-23005.56702,-26676.44238,6870.294764,6870.294764,88433.16383,NA,5120.380101,-380777.091,761560.182,-198.6405381,22806.92649,26477.80184
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0t120,1,10038.0772,9963.184752,99742.66791,27.65298832,10007.13972,-46658467.47,93316944.94,65659.54237,322.6149056,65659.54237,23.85262796,NA,-48108004.03,96216014.06,64082.68273,64082.68273,64082.68273,NA,NA,-48273875.45,96547752.89,-2899069.118,-3230807.948,10077.72996,10077.72996,99920.01326,NA,10080.34603,-46658472.2,93316950.41,-5.462120607,2899063.656,3230802.486
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0t120,2,10045.1525,9938.670012,99568.1712,39.49897579,9980.928692,-46637725.94,93275461.87,65631.2202,322.0489074,65631.2202,23.85234227,NA,-48084560.82,96169127.63,64055.52409,64055.52409,64055.52409,NA,NA,-48250587.43,96501176.87,-2893665.761,-3225714.999,10070.40009,10070.40009,99685.25393,NA,10028.18127,-46637727.46,93275460.92,0.947726801,2893666.708,3225715.946
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0t120,3,10039.91455,9773.637611,100770.2048,20.35831456,10179.50762,-46660640.25,93321290.51,65794.88387,336.7858501,65794.88387,23.83331605,NA,-48120560.58,96241127.15,64286.04438,64286.04438,64286.04438,NA,NA,-48275363.05,96550728.09,-2919836.642,-3229437.585,10276.07046,10276.07046,101975.0027,NA,10653.7288,-46660771.52,93321549.04,-258.5309634,2919578.111,3229179.054
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0t120,4,10047.29758,6296.255122,99628.05587,44.27530073,9990.821647,-46567035.1,93134080.19,65650.91442,352.4763465,65650.91442,23.81021133,NA,-48019569.85,96039145.7,64208.22679,64208.22679,64208.22679,NA,NA,-48163149.4,96326300.8,-2905065.506,-3192220.607,10473.32419,10473.32419,101728.6333,NA,10819.85658,-46567527.86,93135061.72,-981.5204639,2904083.985,3191239.087
g1,n10e4,constant,constant,n500,n100,wgs,exp,2change,t0t120,5,10027.25008,10095.99274,100198.5611,27.39855171,10121.12927,-46589815.97,93179641.94,65581.47921,317.7195843,65581.47921,23.85450813,NA,-48039233.51,96078473.01,63982.53952,63982.53952,63982.53952,NA,NA,-48208747.12,96417496.24,-2898831.077,-3237854.308,9987.718843,9987.718843,99991.27744,NA,10041.14348,-46589819.39,93179644.79,-2.851053089,2898828.226,3237851.457
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0t120,1,10085.1613,4924.089448,99716.66455,89.59937398,10024.71208,-46817876,93635762,65664.92911,173.752707,65664.92911,18.28583074,NA,-48254675.2,96509356.39,63609.94235,63609.94235,63609.94235,NA,NA,-48514890.05,97029782.1,-2873594.389,-3394020.097,8563.19163,8563.19163,93481.87292,NA,7457.636568,-46822342.97,93644691.95,-8929.947284,2864664.441,3385090.15
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0t120,2,10105.80876,5138.703383,100751.2015,90.6341754,10237.63738,-46868210.14,93736430.29,65805.5611,787.6042083,65805.5611,63.87034948,NA,-48313850.75,96627707.5,63770.89522,63770.89522,63770.89522,NA,NA,-48567812.46,97135626.92,-2891277.212,-3399196.628,8664.983973,8664.983973,94476.40449,NA,7714.1183,-46872305.46,93744616.92,-8186.634532,2883090.577,3391009.993
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0t120,3,10048.91603,5214.411445,99220.61294,92.53876239,9969.254106,-46641960.57,93283931.14,65417.32791,775.567054,65417.32791,63.14187423,NA,-48072896.8,96145799.6,63374.75821,63374.75821,63374.75821,NA,NA,-48326831.04,96653664.08,-2861868.462,-3369732.943,8603.574045,8603.574045,93083.35835,NA,7494.15213,-46645953.91,93291913.81,-7982.675883,2853885.786,3361750.267
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0t120,4,9809.972865,4442.692002,98999.42171,94.11066428,9637.910634,-46728313.15,93456636.29,65529.3682,1090.19597,65529.3682,91.33389436,NA,-48174004.29,96348014.57,63276.45601,63276.45601,63276.45601,NA,NA,-48468943.13,96937888.25,-2891378.281,-3481251.957,7941.477781,7941.477781,91598.0664,NA,6643.077762,-46734752.52,93469511.04,-12874.75021,2878503.53,3468377.207
g1,n10e4,td190,l95,n500,n100,wgs,exp,2change,t0t120,5,9951.399794,4958.069546,98654.81514,92.36407884,9646.493284,-46854676.7,93709363.39,65670.8479,189.8601278,65670.8479,19.99510533,NA,-48294526.92,96589059.85,63579.95232,63579.95232,63579.95232,NA,NA,-48561655.13,97123312.26,-2879696.454,-3413948.867,8398.409193,8398.409193,92570.46815,NA,7134.170778,-46859216.39,93718438.78,-9075.385546,2870621.068,3404873.481
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0t120,1,9933.102021,1650.259697,100147.7894,69.50928773,9975.911427,-46971208.01,93942426.02,65610.36833,320.1767745,65610.36833,42.69233853,NA,-48406921.79,96813849.58,62685.87332,62685.87332,62685.87332,NA,NA,-48869108.74,97738219.47,-2871423.559,-3795793.449,6135.911197,6135.911197,86370.23535,NA,4441.698081,-46994014.16,93988034.32,-45608.29351,2825815.266,3750185.155
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0t120,2,9992.459251,1714.413686,100300.7495,70.52489405,10048.76952,-47051902.3,94103814.61,65682.70101,323.2977361,65682.70101,42.67294876,NA,-48486369.17,96972744.34,62774.27896,62774.27896,62774.27896,NA,NA,-48944269.14,97888540.29,-2868929.733,-3784725.681,6215.335109,6215.335109,86545.78938,NA,4512.057904,-47074419.34,94148844.68,-45030.07353,2823899.66,3739695.608
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0t120,3,9919.553048,2083.137034,100278.8276,79.5704069,9952.452043,-46996319.33,93992648.65,65678.38141,99.2734151,65678.38141,15.69442897,NA,-48435013.46,96870032.93,62787.37261,62787.37261,62787.37261,NA,NA,-48889009.63,97778021.25,-2877384.277,-3785372.602,6226.400249,6226.400249,86708.00389,NA,4541.211203,-47018277.67,94036561.35,-43912.69588,2833471.581,3741459.906
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0t120,4,10045.88527,1639.3433,101347.4584,68.37741653,10308.21299,-47044517.49,94089044.97,65764.01331,325.26852,65764.01331,42.67673369,NA,-48483406.47,96966818.93,62885.27022,62885.27022,62885.27022,NA,NA,-48935423.05,97870848.11,-2877773.963,-3781803.138,6271.471561,6271.471561,87074.75969,NA,4621.6133,-47067389.32,94134784.65,-45739.67544,2832034.288,3736063.463
g1,n10e4,td100,l99,n500,n100,wgs,exp,2change,t0t120,5,9946.638847,3008.517069,99643.12882,107.2240252,9906.220933,-46927536.87,93855083.73,65500.85516,104.3430889,65500.85516,16.14073003,NA,-48356651.36,96713308.71,62647.83137,62647.83137,62647.83137,NA,NA,-48802539.19,97605080.38,-2858224.976,-3749996.641,6305.619042,6305.619042,86516.74357,NA,4616.849463,-46949190.32,93898386.63,-43302.89918,2814922.077,3706693.741
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0t120,1,9857.354884,11034.22277,99264.60927,47.13253126,9685.07399,-27557869.04,55115748.08,65434.99608,122.3922294,65434.99608,24.02765843,NA,-28333991.92,56667989.83,64814.99311,64814.99311,64814.99311,NA,NA,-28376545.65,56753093.3,-1552241.754,-1637345.228,9856.681773,9856.681773,99478.92178,NA,9734.131768,-27557876.74,55115759.48,-11.4043198,1552230.35,1637333.823
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0t120,2,9976.728663,17370.15481,100030.285,60.86527839,9992.585202,-27523116.24,55046242.48,65401.53994,125.0461412,65401.53994,24.02196213,NA,-28300121.24,56600248.47,64793.18776,64793.18776,64793.18776,NA,NA,-28341120.67,56682243.34,-1554005.991,-1636000.864,9907.342688,9907.342688,99791.07674,NA,9870.406558,-27523122.99,55046251.98,-9.502161101,1553996.489,1635991.362
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0t120,3,10052.51349,6339.688038,100915.1987,44.69912429,10214.20465,-27563914.63,55127839.26,65567.61261,133.5952193,65567.61261,23.98709455,NA,-28347330.65,56694667.3,64989.09152,64989.09152,64989.09152,NA,NA,-28383938.4,56767878.79,-1566828.04,-1640039.53,10272.37826,10272.37826,102015.8582,NA,10698.88291,-27563971.55,55127949.11,-109.8487977,1566718.191,1639929.681
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0t120,4,10094.69727,12104.81204,99700.49768,55.46732798,10082.1827,-27510363.86,55020737.71,65323.07323,127.4113685,65323.07323,24.01947443,NA,-28282176.11,56564358.22,64723.77595,64723.77595,64723.77595,NA,NA,-28321910.16,56643822.32,-1543620.503,-1623084.61,10061.33397,10061.33397,99605.2157,NA,10028.67148,-27510365.8,55020737.61,0.107018806,1543620.61,1623084.717
g1,n10e4,constant,constant,n500,n20,wgs,exp,2change,t0t120,5,10091.36066,14031.18187,100961.9027,39.86901415,10358.09015,-27510726.55,55021463.09,65330.2785,64.5213525,65330.2785,14.63034505,NA,-28285584.07,56571174.15,64678.2359,64678.2359,64678.2359,NA,NA,-28332442.51,56664887.02,-1549711.056,-1643423.929,9543.35936,9543.35936,98563.75135,NA,9256.674732,-27510963.04,55021932.07,-468.9837212,1549242.072,1642954.945
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0t120,1,10244.72677,4459.970166,100213.9372,94.1390535,10330.99956,-27586722.85,55173455.71,65422.80516,526.2621251,65422.80516,91.20973484,NA,-28352239,56704484,64730.14321,64730.14321,64730.14321,NA,NA,-28404069.13,56808140.26,-1531028.292,-1634684.548,9366.067622,9366.067622,97018.89759,NA,8730.979374,-27587460.11,55174926.22,-1470.511767,1529557.78,1633214.036
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0t120,2,10094.38304,6130.374436,101304.0176,93.13450518,10333.79292,-27610420.93,55220851.87,65615.22199,562.3781363,65615.22199,91.45001629,NA,-28389416.8,56778839.6,64953.31045,64953.31045,64953.31045,NA,NA,-28436285.44,56872572.87,-1557987.738,-1651721.006,9618.757029,9618.757029,99323.45597,NA,9401.047039,-27610621.53,55221249.06,-397.1961575,1557590.542,1651323.81
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0t120,3,10400.84097,4893.806173,101236.2761,94.73596892,10852.06256,-27456108.16,54912226.31,65155.3558,541.2594547,65155.3558,91.457846,NA,-28219064.01,56438134.02,64468.61556,64468.61556,64468.61556,NA,NA,-28268622.54,56537247.09,-1525907.706,-1625020.774,9633.295266,9633.295266,98066.41102,NA,9330.202925,-27456689.55,54913385.1,-1158.787082,1524748.919,1623861.987
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0t120,4,9870.022748,2490.72737,98930.49842,89.62295246,9660.95416,-27592117.67,55184245.34,65323.84736,438.4164469,65323.84736,91.44349134,NA,-28355642.85,56711291.71,64515.94249,64515.94249,64515.94249,NA,NA,-28425092.04,56850186.08,-1527046.368,-1665940.74,7718.287933,7718.287933,92456.27501,NA,6324.019875,-27594770.23,55189546.46,-5301.126238,1521745.242,1660639.614
g1,n10e4,td190,l95,n500,n20,wgs,exp,2change,t0t120,5,9732.937566,4823.094526,97143.58705,91.9761649,9098.861361,-27575923.69,55151857.37,65377.61488,532.8300984,65377.61488,91.4597633,NA,-28340739.08,56681484.15,64676.88685,64676.88685,64676.88685,NA,NA,-28391613.9,56783229.79,-1529626.779,-1631372.423,11787.38782,11787.38782,140289.8526,NA,21046.5725,-27579978.41,55159962.83,-8105.456382,1521521.323,1623266.967
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0t120,1,9515.274843,1840.804262,98513.83866,74.41865728,9157.894091,-27567692.05,55135394.09,65379.1797,176.2447425,65379.1797,43.0052617,NA,-28341259.47,56682524.94,64566.5038,64566.5038,64566.5038,NA,NA,-28411631.61,56823265.22,-1547130.85,-1687871.123,7211.181123,7211.181123,91983.43843,NA,5773.601852,-27570402.21,55140810.41,-5416.319245,1541714.531,1682454.804
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0t120,2,9774.376309,2016.190592,98921.4313,75.66033094,9497.882052,-27641344.43,55282698.86,65473.07016,182.8462014,65473.07016,43.35588373,NA,-28410098.12,56820202.24,64676.70618,64676.70618,64676.70618,NA,NA,-28478128.36,56956258.72,-1537503.372,-1673559.861,7676.060029,7676.060029,92722.03277,NA,6285.528451,-27643825.81,55287657.62,-4958.756073,1532544.616,1668601.105
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0t120,3,9833.906817,72887.31927,100052.0981,63.45104067,9825.313915,-27541653.5,55083317,65420.02028,47.31989495,65420.02028,12.5801854,NA,-28316552.8,56633111.6,64688.373,64688.373,64688.373,NA,NA,-28374314.36,56748630.73,-1549794.602,-1665313.727,8533.593094,8533.593094,95822.7244,NA,7663.920483,-27542900.37,55085806.74,-2489.738569,1547304.863,1662823.989
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0t120,4,9998.83463,2264.006663,100975.2726,75.67915125,10169.81445,-27626955.84,55253921.68,65554.51483,185.6010947,65554.51483,42.63641841,NA,-28400768.37,56801542.75,64778.98011,64778.98011,64778.98011,NA,NA,-28464863.76,56929729.51,-1547621.063,-1675807.83,8176.291209,8176.291209,95022.40396,NA,7148.269258,-27628951.43,55257908.87,-3987.185577,1543633.878,1671820.644
g1,n10e4,td100,l99,n500,n20,wgs,exp,2change,t0t120,5,9931.353827,1547.540986,99114.38239,75.02104596,9785.62593,-27572313.62,55144637.23,65261.5998,166.3424067,65261.5998,42.82182204,NA,-28332948.69,56665903.38,64411.66973,64411.66973,64411.66973,NA,NA,-28409521.29,56819044.59,-1521266.147,-1674407.356,6995.98545,6995.98545,90816.71853,NA,5446.292417,-27576518.52,55153043.05,-8405.81675,1512860.331,1666001.539
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0t120,1,10142.98801,5529.853711,100359.9985,50.44247183,10262.86914,-38157228.79,76314467.58,65450.63479,233.5675086,65450.63479,23.82945194,NA,-39336723.22,78673452.45,64728.58597,64728.58597,64728.58597,NA,NA,-39415564.96,78831131.91,-2358984.864,-2516664.329,10189.02337,10189.02337,100469.0623,NA,10323.25016,-38157262.46,76314530.93,-63.345561,2358921.519,2516600.983
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0t120,2,10010.67855,9037.165269,99507.61659,38.09421019,9934.010611,-38147278.54,76294567.09,65430.70781,238.3708266,65430.70781,23.82139165,NA,-39329166.47,78658338.94,64720.52833,64720.52833,64720.52833,NA,NA,-39405379.53,78810761.07,-2363771.854,-2516193.981,10172.23612,10172.23612,100226.6093,NA,10248.09621,-38147338.9,76294683.8,-116.7141102,2363655.14,2516077.267
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0t120,3,9989.209645,3299.571065,100457.9698,41.47052676,10062.26421,-38176361.2,76352732.4,65591.83635,243.4486012,65591.83635,23.81262853,NA,-39370268.39,78740542.78,64896.70255,64896.70255,64896.70255,NA,NA,-39443898.03,78887798.06,-2387810.379,-2535065.66,10270.06667,10270.06667,102102.6857,NA,10690.35625,-38176566.03,76353138.06,-405.6593865,2387404.72,2534660.001
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0t120,4,10042.45703,4088.966204,99731.04403,42.44672368,10004.12657,-38125871.93,76251753.86,65456.68688,246.9898782,65456.68688,23.80759691,NA,-39309910.45,78619826.9,64773.12184,64773.12184,64773.12184,NA,NA,-39381668.3,78763338.61,-2368073.047,-2511584.752,10325.89466,10325.89466,100918.1061,NA,10532.99162,-38126138.68,76252283.36,-529.5057621,2367543.541,2511055.247
g1,n10e4,constant,constant,n500,n50,wgs,exp,2change,t0t120,5,10049.00675,13563.68251,100795.8578,49.47914809,10278.83155,-38133392.54,76266795.07,65379.96568,213.6560081,65379.96568,23.87218807,NA,-39314390.48,78628786.97,64605.80026,64605.80026,64605.80026,NA,NA,-39405045.16,78810092.32,-2361991.895,-2543297.248,9781.280653,9781.280653,99562.93241,NA,9753.089152,-38133571.81,76267149.62,-354.5453722,2361637.349,2542942.702
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0t120,1,9952.560588,4754.738114,99349.04023,88.56041833,9800.811794,-38254854.67,76509719.35,65494.79241,894.1142421,65494.79241,91.39121565,NA,-39430851.38,78861708.75,64576.42255,64576.42255,64576.42255,NA,NA,-39549091.54,79098185.08,-2351989.407,-2588465.73,8841.067925,8841.067925,94988.54839,NA,7866.666439,-38256858.67,76513723.33,-4003.984321,2347985.423,2584461.746
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0t120,2,10211.18873,1529.122639,101161.3187,47.87335297,10457.96717,-38340043.36,76680096.72,65602.10295,498.0753801,65602.10295,57.31926058,NA,-39514354.88,79028715.77,64672.18667,64672.18667,64672.18667,NA,NA,-39638510.23,79277022.47,-2348619.049,-2596925.75,8815.508833,8815.508833,95280.26404,NA,7897.495825,-38342947.51,76685901.02,-5804.303816,2342814.745,2591121.446
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0t120,3,10164.92798,5187.236945,100563.969,89.04748446,10397.45616,-38116468.02,76232946.04,65267.60761,932.3596782,65267.60761,91.36153498,NA,-39284632.09,78569270.18,64376.636,64376.636,64376.636,NA,NA,-39395568.36,78791138.73,-2336324.15,-2558192.694,9185.653311,9185.653311,96242.93945,NA,8534.774143,-38118046.03,76236098.05,-3152.01799,2333172.132,2555040.676
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0t120,4,9798.116069,4757.555669,99011.58513,117.7492548,9622.242451,-38213706.29,76427422.58,65351.41163,809.7199482,65351.41163,91.49211751,NA,-39389575.2,78779156.41,64343.73473,64343.73473,64343.73473,NA,NA,-39527219.47,79054440.94,-2351733.822,-2627018.351,8195.723305,8195.723305,93100.09658,NA,6993.495529,-38217603.18,76435212.36,-7789.777657,2343944.045,2619228.574
g1,n10e4,td190,l95,n500,n50,wgs,exp,2change,t0t120,5,9889.844068,4912.958403,98486.20396,90.07886047,9534.091797,-38291104.42,76582218.85,65513.7305,898.9956347,65513.7305,91.3942389,NA,-39466610.21,78933226.41,64599.59382,64599.59382,64599.59382,NA,NA,-39583765.09,79167532.17,-2351007.565,-2585313.326,8818.357587,8818.357587,94507.0065,NA,7736.787572,-38292962.84,76585931.67,-3712.827392,2347294.738,2581600.499
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0t120,1,10040.15052,1508.866864,100688.7654,69.52288703,10198.14309,-38357828.72,76715667.44,65455.04412,76.40727723,65455.04412,15.38093229,NA,-39524484.08,79048974.15,64238.3096,64238.3096,64238.3096,NA,NA,-39724326.84,79448655.69,-2333306.713,-2732988.247,6524.30518,6524.30518,88682.91422,NA,4874.435882,-38371455.58,76742917.15,-27249.71262,2306057,2705738.534
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0t120,2,9939.306839,2274.588916,99698.82952,89.64414939,9857.84022,-38407976.28,76815962.55,65493.43543,57.27900206,65493.43543,11.83327572,NA,-39574325.29,79148656.57,64290.64613,64290.64613,64290.64613,NA,NA,-39770361.78,79540725.57,-2332694.021,-2724763.018,6606.387912,6606.387912,88691.66666,NA,4927.496195,-38420334.22,76840674.43,-24711.88348,2307982.137,2700051.135
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0t120,3,9826.858671,1602.590334,99976.16089,69.22801563,9786.064991,-38364841.39,76729692.79,65511.834,256.7799214,65511.834,42.3273284,NA,-39539827.94,79079661.89,64313.33259,64313.33259,64313.33259,NA,NA,-39732838.43,79465678.86,-2349969.102,-2735986.079,6599.433756,6599.433756,89067.67743,NA,4966.769054,-38376285.29,76752576.59,-22883.80435,2327085.297,2713102.274
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0t120,4,9865.464504,1632.849822,100577.4313,69.03641076,9930.25083,-38401820.84,76803651.68,65613.52399,258.9723347,65613.52399,42.33480968,NA,-39580216.22,79160438.44,64421.64432,64421.64432,64421.64432,NA,NA,-39770861.9,79541725.81,-2356786.753,-2738074.123,6731.202319,6731.202319,89710.58257,NA,5155.182073,-38412950.59,76825907.18,-22255.49304,2334531.26,2715818.63
g1,n10e4,td100,l99,n500,n50,wgs,exp,2change,t0t120,5,9959.604013,1681.829002,99259.06064,69.07147108,9854.584269,-38302700.98,76605411.96,65321.31684,264.612637,65321.31684,42.2943378,NA,-39464770.81,78929547.61,64146.69365,64146.69365,64146.69365,NA,NA,-39649382.43,79298766.86,-2324135.656,-2693354.908,6905.156398,6905.156398,89049.79545,NA,5258.181671,-38313430.58,76626867.17,-21455.21093,2302680.445,2671899.697
