gentime,NeAnc,td,lambda,maxn,data,sampn,maf,Model,scheme,Nec,Neh,lnL,AIC_cons,Nec_change,Neh_change,T,lnL_change,AIC_change,delta,verdict
g1,n10e4,td190,l95,n500,rad50k,n100,nomaf,Constant,t0t120,9594.300114,9594.300114,-102412.8789,204827.7578,3225.50946,10088.46515,52.16227661,-102369.968,204745.936,81.8218,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n100,nomaf,Constant,all,9896.61508,9896.61508,-171718.1689,343438.3377,5574.554169,10078.94581,119.9382847,-171702.0184,343410.0367,28.301,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0,9976.576407,9976.576407,-6727651.958,13455305.92,4516.769416,9997.028692,74.44552358,-6725190.343,13450386.69,4919.23,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,9657.522184,9657.522184,-10206606.35,20413214.69,4802.373806,10018.77857,69.45151821,-10204261.46,20408528.92,4685.77,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,all,9930.989371,9930.989371,-17146888.92,34293779.85,8846.246337,9990.202112,58.2277181,-17146723.32,34293452.64,327.21,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0,9976.631952,9976.631952,-6735637.916,13471277.83,4435.910295,9998.710578,74.4382626,-6733017.499,13466041,5236.83,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,9495.79844,9495.79844,-10234105.38,20468212.77,3979.806577,9986.396844,69.4813323,-10229961.5,20459929.01,8283.76,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,all,9757.951111,9757.951111,-17214114.41,34428230.82,7352.120804,9919.021173,58.17047983,-17212869.25,34425744.49,2486.33,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0,10012.09563,10012.09563,-6738861.264,13477724.53,4425.947873,10033.55209,74.45212116,-6736226.26,13472458.52,5266.01,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,9601.24096,9601.24096,-10242556.07,20485114.15,4187.674339,10053.65372,69.46579742,-10238944.79,20477895.58,7218.57,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,all,9924.294753,9924.294753,-17213961.36,34427924.71,6648.615609,10044.30207,119.8798577,-17213268.42,34426542.84,1381.87,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0,10039.0647,10039.0647,-6761429.609,13522861.22,4483.848809,10060.48818,74.44580861,-6758868.72,13517743.44,5117.78,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,9677.771007,9677.771007,-10254716.24,20509434.48,4477.535943,10085.72284,69.44617972,-10251728.52,20503463.04,5971.44,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,all,9932.629257,9932.629257,-17258030.78,34516063.56,5897.002111,10099.5844,119.9909779,-17256786.51,34513579.02,2484.54,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0,9979.658974,9979.658974,-6733028.814,13466059.63,4452.133823,10000.89507,74.44645036,-6730450.642,13460907.28,5152.35,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,t0t120,9563.034819,9563.034819,-10232366.61,20464735.21,4319.56775,9995.310013,69.46779327,-10229104.7,20458215.4,6519.81,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n100,nomaf,Constant,all,9794.682503,9794.682503,-17228405.21,34456812.43,5210.043049,10008.16664,119.7736448,-17226368.71,34452743.42,4069.01,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,9792.261905,9792.261905,-16419.15178,32840.30356,1022.221386,9810.047468,10.55438783,-16405.73792,32817.47584,22.82772,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,9053.53349,9053.53349,-25545.53694,51093.07388,1813.280948,9692.724432,16.34148583,-25536.65588,51079.31175,13.76213,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,all,9659.310031,9659.310031,-42693.81396,85389.62792,9612.276187,9669.801414,41.97830281,-42693.80995,85393.61989,-3.99197,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,10303.50646,10303.50646,-17039.69074,34081.38148,1975.173015,10329.79957,31.67270344,-17014.96706,34035.93411,45.44737,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,9500.593363,9500.593363,-26382.11966,52766.23932,1265.4105,10468.62554,16.44847713,-26363.91474,52733.82948,32.40984,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,all,10149.65477,10149.65477,-44434.22657,88870.45314,6618.445823,10576.02438,113.7912709,-44428.44584,88862.89168,7.56146,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,9591.83837,9591.83837,-16189.74799,32381.49597,3212.621135,9608.204412,29.98956501,-16181.48991,32368.97981,12.51616,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,9270.582047,9270.582047,-25027.21168,50056.42336,1913.523189,9856.182071,16.03189582,-25019.42597,50044.85195,11.57141,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,all,9702.626232,9702.626232,-42136.91773,84275.83546,9817.162429,9501.8615,10.02330505,-42135.33415,84276.6683,-0.83284,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,9830.306261,9830.306261,-16527.7483,33057.49661,2868.408182,9846.010878,32.83111737,-16515.37235,33036.7447,20.75191,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,8921.756979,8921.756979,-25575.31943,51152.63886,5737.738877,9844.152939,119.934249,-25561.15194,51128.30388,24.33498,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,all,9290.389406,9290.389406,-43366.33463,86734.66925,5748.822691,9774.195679,119.9827918,-43359.10064,86724.20128,10.46797,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0,9700.799188,9700.799188,-16486.55647,32975.11294,1641.368927,9718.064514,14.36112505,-16476.63515,32959.27031,15.84263,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,t0t120,8858.7434,8858.7434,-25370.35761,50742.71522,4374.705088,9711.577668,64.86248095,-25357.21129,50720.42257,22.29265,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n200,nomaf,Constant,all,9164.162733,9164.162733,-42716.87759,85435.75518,5995.294353,9621.523691,119.5720489,-42710.5958,85427.1916,8.56358,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,9845.350331,9845.350331,-82576.89094,165155.7819,1050.713775,9859.266168,10.29435651,-82515.18911,165036.3782,119.4037,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,9211.58843,9211.58843,-127269.579,254541.158,1697.709336,9902.711886,16.25570349,-127217.7644,254441.5288,99.6292,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,all,9680.647027,9680.647027,-214166.4776,428334.9552,9526.397213,9716.36382,42.74198493,-214166.2568,428338.5135,-3.5583,WRONGO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,9880.739391,9880.739391,-82716.27633,165434.5527,1674.866429,9893.186169,17.49609919,-82650.09444,165306.1889,128.3638,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,9190.472567,9190.472567,-127968.7257,255939.4513,1587.147478,9935.493928,16.3307983,-127909.5545,255825.1091,114.3422,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,all,9636.387179,9636.387179,-216256.8517,432515.7035,6764.214269,9983.332383,117.2773444,-216237.572,432481.144,34.5595,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,9990.542843,9990.542843,-83705.02052,167412.041,3916.408314,10007.40515,60.49819965,-83633.40022,167272.8004,139.2406,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,9019.483514,9019.483514,-129761.8494,259525.6989,1228.867965,9994.183344,16.52282121,-129666.8511,259339.7022,185.9967,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,all,9497.69529,9497.69529,-218728.775,437459.5499,5527.208416,10078.4122,119.6531785,-218679.9618,437365.9236,93.6263,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,10083.86924,10083.86924,-84028.83738,168059.6748,2298.345803,10101.97613,27.20965856,-83953.50452,167913.009,146.6658,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,9300.825438,9300.825438,-129545.7444,259093.4887,1612.192819,10048.70812,16.37805893,-129486.8224,258979.6449,113.8438,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,all,9742.364784,9742.364784,-218504.0724,437010.1447,6402.125318,10158.27314,119.9099131,-218476.6581,436959.3162,50.8285,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0,10095.73611,10095.73611,-83823.12979,167648.2596,2898.236498,10112.14879,32.93716926,-83760.57861,167527.1572,121.1024,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,t0t120,9079.625468,9079.625468,-129873.0756,259748.1511,3290.80036,10032.70404,46.83292104,-129786.4008,259578.8016,169.3495,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n200,nomaf,Constant,all,9623.593265,9623.593265,-218659.092,437320.1839,5693.464079,10176.99195,119.9142485,-218612.6786,437231.3572,88.8267,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0,9963.833746,9963.833746,-3372832.066,6745666.132,3089.164318,9988.617626,55.03198017,-3372597.794,6745201.587,464.545,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0t120,9922.649807,9922.649807,-5134641.234,10269284.47,3124.730163,9983.203849,87.22981139,-5133988.984,10267983.97,1300.5,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,all,9985.054195,9985.054195,-8484716.844,16969435.69,7029.633824,9995.133847,93.11616086,-8484689.351,16969384.7,50.99,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0,10025.58,10025.58,-3388007.051,6776016.103,2607.537794,10056.25753,55.15011743,-3387651.758,6775309.517,706.586,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0t120,10023.8043,10023.8043,-5149335.232,10298672.46,5274.627946,10052.33326,87.06847691,-5149216.332,10298438.66,233.8,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,all,10053.76301,10053.76301,-8533190.154,17066382.31,6311.12839,10067.67901,93.29519541,-8533135.121,17066276.24,106.07,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0,10006.64436,10006.64436,-3386519.924,6773041.848,3960.798269,10024.35564,54.70525604,-3386398.078,6772802.156,239.692,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0t120,9990.892693,9990.892693,-5138674.714,10277351.43,4171.350243,10031.13736,87.16990504,-5138385.836,10276777.67,573.76,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,all,9999.637345,9999.637345,-8507148.136,17014298.27,5850.700228,10014.91243,93.39276785,-8507068.172,17014142.34,155.93,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0,9984.658502,9984.658502,-3379278.174,6758558.347,3144.386002,10008.96398,55.02158879,-3379052.802,6758111.604,446.743,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0t120,9967.341457,9967.341457,-5136877.984,10273757.97,3828.803299,10013.31333,87.17014784,-5136497.351,10273000.7,757.27,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,all,9968.137463,9968.137463,-8494101.307,16988204.61,6537.447223,9980.419731,93.06037599,-8494056.956,16988119.91,84.7,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0,9984.043065,9984.043065,-3381853.543,6763709.086,5031.179723,9994.409139,54.69176761,-3381801.299,6763608.598,100.488,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,t0t120,9971.303061,9971.303061,-5117924.559,10235851.12,6118.033544,9990.98446,87.06299922,-5117854.855,10235715.71,135.41,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n20,nomaf,Constant,all,9988.164862,9988.164862,-8478074.251,16956150.5,8821.245306,9991.323573,93.17601444,-8478070.856,16956147.71,2.789999999,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0,9715.463358,9715.463358,-10116.17142,20234.34285,7387.337979,9721.74482,114.1353275,-10115.9017,20237.8034,-3.46055,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0t120,9672.619076,9672.619076,-15192.51408,30387.02815,4414.889785,9743.239299,37.44462854,-15192.00038,30390.00076,-2.97261,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,all,9689.311922,9689.311922,-25316.35074,50634.70148,8368.530942,9712.63086,50.6021942,-25316.15725,50638.3145,-3.61302,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0,9630.347095,9630.347095,-10030.83836,20063.67671,8543.353152,9634.062956,74.74991141,-10030.78254,20067.56508,-3.88837,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0t120,9680.822751,9680.822751,-15092.60538,30187.21075,7672.775459,9698.917352,39.67048161,-15092.5695,30191.13901,-3.92826,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,all,9552.937852,9552.937852,-25097.74398,50197.48796,9095.011284,9560.580683,50.24328984,-25097.72362,50201.44724,-3.95928,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0,9773.364518,9773.364518,-10154.68846,20311.37692,6092.293952,9788.403031,114.1360452,-10153.73563,20313.47126,-2.09434,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0t120,9749.958594,9749.958594,-15248.60696,30499.21392,3976.442919,9830.056075,37.33231463,-15247.83274,30501.66548,-2.45156,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,all,9778.502496,9778.502496,-25520.19679,51042.39359,9926.723089,9775.821789,50.24731477,-25520.19509,51046.39018,-3.99659,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0,9799.352837,9799.352837,-10149.82566,20301.65132,5005.603646,9820.556041,118.7135567,-10147.67785,20301.3557,0.29562,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0t120,9493.250788,9493.250788,-15383.61031,30769.22062,791.0983365,9834.539598,26.46406441,-15372.16698,30750.33396,18.88666,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,all,9754.67076,9754.67076,-25647.06044,51296.12088,2903.575253,9893.799901,119.8725346,-25641.69307,51289.38614,6.73474,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0,10301.11857,10301.11857,-10610.12559,21222.25117,4913.413252,10326.76438,118.7157814,-10607.46234,21220.92469,1.32648,RIGHTO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,t0t120,10295.9789,10295.9789,-15941.27307,31884.54614,1510.788372,10396.19323,14.30451806,-15940.15508,31886.31017,-1.76403,WRONGO
g1,n10e4,td190,l95,n500,rad10k,n50,nomaf,Constant,all,10342.34006,10342.34006,-26794.07648,53590.15296,9571.170481,10387.7149,10.97334076,-26792.77329,53591.54657,-1.39361,WRONGO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0,10087.16765,10087.16765,-51750.96628,103503.9326,6013.959656,10102.57694,118.5160597,-51744.93069,103495.8614,8.0712,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0t120,9924.878347,9924.878347,-78182.01701,156366.034,2017.191142,10114.15676,36.18399273,-78163.4212,156332.8424,33.1916,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,all,10046.50789,10046.50789,-130674.5719,261351.1437,8012.283984,10084.96625,49.87395359,-130672.0856,261350.1712,0.9725,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0,9845.256594,9845.256594,-50890.19241,101782.3848,6586.294365,9858.575493,114.1181645,-50886.83195,101779.6639,2.7209,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0t120,9716.748793,9716.748793,-76333.18943,152668.3789,3162.086547,9832.200489,37.27378234,-76326.12215,152658.2443,10.1346,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,all,9849.730593,9849.730593,-127199.7787,254401.5574,10656.67028,9834.216609,50.62644914,-127199.5368,254405.0735,-3.5161,WRONGO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0,10080.2793,10080.2793,-51877.08026,103756.1605,5020.700583,10105.5381,114.1412778,-51865.65013,103737.3003,18.8602,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0t120,9964.05135,9964.05135,-78368.9882,156739.9764,835.1161233,10148.45252,15.27992401,-78350.65387,156707.3077,32.6687,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,all,10064.27502,10064.27502,-130957.1342,261916.2684,8650.5783,10090.38747,50.82072624,-130956.055,261918.1101,-1.8417,WRONGO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0,9870.888077,9870.888077,-51000.94665,102003.8933,6411.20827,9884.504946,101.272526,-50997.37757,102000.7551,3.1382,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0t120,9719.05954,9719.05954,-76866.7129,153735.4258,5310.554376,9867.378686,106.7392973,-76855.87207,153717.7441,17.6817,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,all,9827.074082,9827.074082,-128921.5769,257845.1537,6196.476721,9868.928908,119.4103107,-128919.1815,257844.3629,0.7908,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0,9981.48668,9981.48668,-51655.14674,103312.2935,5004.411416,10007.56567,114.13675,-51643.64393,103293.2879,19.0056,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,t0t120,9735.112613,9735.112613,-77991.78534,155985.5707,1577.6861,9966.888546,33.61835507,-77964.94239,155935.8848,49.6859,RIGHTO
g1,n10e4,td190,l95,n500,rad50k,n50,nomaf,Constant,all,9889.330083,9889.330083,-130688.5814,261379.1628,3461.813597,10006.06106,119.8738164,-130669.3865,261344.7729,34.3899,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0,9981.358897,9981.358897,-5188097.892,10376197.78,3933.91161,9999.952497,55.67526067,-5187399.058,10374804.12,1393.66,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0t120,9897.685013,9897.685013,-7803291.188,15606584.38,5868.75027,9996.975593,86.93585272,-7802780.87,15605567.74,1016.64,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,all,9975.189952,9975.189952,-13048125.19,26096252.39,8234.969129,9994.653137,93.7923636,-13048073.21,26096152.41,99.98,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0,10038.83084,10038.83084,-5208055.326,10416112.65,3475.045209,10060.78317,55.63833991,-5207060.694,10414127.39,1985.26,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0t120,9892.348246,9892.348246,-7847771.155,15695544.31,4498.48052,10057.53403,86.87203156,-7846392.576,15692791.15,2753.16,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,all,10023.75438,10023.75438,-13131375.93,26262753.87,7645.769722,10051.54303,93.8173148,-13131264.02,26262534.05,219.82,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0,10008.10791,10008.10791,-5188876.922,10377755.84,3586.181924,10028.87208,55.65179056,-5187975.414,10375956.83,1799.01,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0t120,9868.542653,9868.542653,-7828057.392,15656116.78,4330.640448,10043.17719,86.86124393,-7826511.449,15653028.9,3087.88,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,all,9989.992464,9989.992464,-13103665.59,26207333.18,6800.315798,10028.94231,94.13097172,-13103417.04,26206840.09,493.09,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0,9971.626043,9971.626043,-5181939.319,10363880.64,3566.540581,9992.500282,55.65004709,-5181023.721,10362053.44,1827.2,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0t120,9763.860043,9763.860043,-7828805.712,15657613.42,3947.474177,9967.22554,86.88846408,-7826782.128,15653570.26,4043.16,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,all,9920.939351,9920.939351,-13086494.67,26172991.35,5061.931369,10000.24395,118.3669532,-13085884.63,26171775.26,1216.09,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0,9978.806735,9978.806735,-5187136.528,10374275.06,3939.014018,9996.873013,55.68313576,-5186450.65,10372907.3,1367.76,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,t0t120,9827.533249,9827.533249,-7829323.791,15658649.58,4328.030699,10003.43817,86.87225335,-7827783.527,15655573.05,3076.53,RIGHTO
g1,n10e4,td190,l95,n500,wgs,n50,nomaf,Constant,all,9950.896176,9950.896176,-13088215.32,26176432.65,5333.445655,10010.33869,119.8159387,-13087709.81,26175425.63,1007.02,RIGHTO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0,10060.9246,10060.9246,-13602.37053,27206.74107,3875.849708,10067.06655,15.34565338,-13601.81144,27209.62289,-2.88182,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0t120,10087.42758,10087.42758,-20248.67748,40499.35496,15321.11899,10038.03773,24.46912717,-20248.57166,40503.14331,-3.78835,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,all,9924.554051,9924.554051,-33866.14426,67734.28852,8379.682269,9981.512014,97.31358303,-33865.83531,67737.67062,-3.3821,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0,9978.652491,9978.652491,-13462.36762,26926.73523,4450.374072,9982.350809,15.51647481,-13462.02887,26930.05774,-3.32251,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0t120,9800.022678,9800.022678,-20059.18056,40120.36112,4892.682085,9910.411906,22.1444706,-20058.70873,40123.41747,-3.05635,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,all,9984.31589,9984.31589,-33843.92937,67689.85874,9700.011799,9993.31369,97.3351739,-33843.92125,67693.8425,-3.98376,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0,10034.02921,10034.02921,-13399.03865,26800.0773,90530.72524,10032.7278,14.99750533,-13398.75894,26803.51788,-3.44058,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0t120,9815.766322,9815.766322,-20147.97811,40297.95622,8497.036973,9835.806595,23.12514591,-20147.96266,40301.92531,-3.96909,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,all,9945.754648,9945.754648,-33964.92026,67931.84052,9681.327284,9954.357885,97.40719529,-33964.91338,67935.82676,-3.98624,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0,9814.664767,9814.664767,-13445.02373,26892.04746,3515.140934,9818.923752,15.48486731,-13444.29737,26894.59474,-2.54728,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0t120,9789.809922,9789.809922,-20152.31005,40306.62009,3183.733887,9987.918968,21.60534872,-20150.64248,40307.28495,-0.66486,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,all,9920.90323,9920.90323,-33942.79259,67887.58517,8731.530818,9962.506993,97.29278168,-33942.623,67891.24601,-3.66084,WRONGO
g1,n10e4,td190,l99,n500,rad10k,n100,nomaf,Constant,t0,10353.34221,10353.34221,-13772.14479,27546.28958,4555.035992,10357.3223,15.28243757,-13771.802,27549.60401,-3.31443,WRONGO
