gentime,nhist,td,l,nsamp,nloc,scheme,it,timepoint,maf,Ne
1,1.00E+04,190,95,200,10k,serial,3,t30,0,Infinite
1,1.00E+04,190,95,200,10k,serial,4,t30,0,41350
1,1.00E+04,190,95,200,10k,serial,5,t30,0,1678.7
1,1.00E+04,190,95,200,10k,serial,1,t60,0,9477.4
1,1.00E+04,190,95,200,10k,serial,2,t60,0,Infinite
1,1.00E+04,190,95,200,10k,serial,3,t60,0,611
1,1.00E+04,190,95,200,10k,serial,4,t60,0,Infinite
1,1.00E+04,190,95,200,10k,serial,5,t60,0,Infinite
1,1.00E+04,190,95,200,10k,serial,1,t90,0,469.8
1,1.00E+04,190,95,200,10k,serial,2,t90,0,332.2
1,1.00E+04,190,95,200,10k,serial,3,t90,0,Infinite
1,1.00E+04,190,95,200,10k,serial,4,t90,0,Infinite
1,1.00E+04,190,95,200,10k,serial,5,t90,0,2129.6
1,1.00E+04,190,95,200,10k,serial,1,t120,0,657.2
1,1.00E+04,190,95,200,10k,serial,2,t120,0,452.4
1,1.00E+04,190,95,200,10k,serial,3,t120,0,476.3
1,1.00E+04,190,95,200,10k,serial,4,t120,0,2671.7
1,1.00E+04,190,95,200,10k,serial,5,t120,0,1552.2
1,1.00E+04,190,95,200,50k,contemp,1,t0,0,993.1
1,1.00E+04,190,95,200,50k,contemp,2,t0,0,935
1,1.00E+04,190,95,200,50k,contemp,3,t0,0,1084.2
1,1.00E+04,190,95,200,50k,contemp,4,t0,0,1141.1
1,1.00E+04,190,95,200,50k,contemp,5,t0,0,965.2
1,1.00E+04,190,95,200,50k,2samp,1,t0,0,960.8
1,1.00E+04,190,95,200,50k,2samp,2,t0,0,656.3
1,1.00E+04,190,95,200,50k,2samp,3,t0,0,730.2
1,1.00E+04,190,95,200,50k,2samp,4,t0,0,1639.6
1,1.00E+04,190,95,200,50k,2samp,5,t0,0,1148.8
1,1.00E+04,190,95,200,50k,2samp,1,t120,0,256.5
1,1.00E+04,190,95,200,50k,2samp,2,t120,0,237.2
1,1.00E+04,190,95,200,50k,2samp,3,t120,0,222.8
1,1.00E+04,190,95,200,50k,2samp,4,t120,0,262.3
1,1.00E+04,190,95,200,50k,2samp,5,t120,0,228
1,1.00E+04,190,95,200,50k,serial,1,t0,0,354
1,1.00E+04,190,95,200,50k,serial,2,t0,0,478
1,1.00E+04,190,95,200,50k,serial,3,t0,0,268.5
1,1.00E+04,190,95,200,50k,serial,4,t0,0,581.2
1,1.00E+04,190,95,200,50k,serial,5,t0,0,301
1,1.00E+04,190,95,200,50k,serial,1,t30,0,Infinite
1,1.00E+04,190,95,200,50k,serial,2,t30,0,18527.7
1,1.00E+04,190,95,200,50k,serial,3,t30,0,2023.8
1,1.00E+04,190,95,200,50k,serial,4,t30,0,1959.8
1,1.00E+04,190,95,200,50k,serial,5,t30,0,7797.7
1,1.00E+04,190,95,200,50k,serial,1,t60,0,1659.8
1,1.00E+04,190,95,200,50k,serial,2,t60,0,2914
1,1.00E+04,190,95,200,50k,serial,3,t60,0,1005.3
1,1.00E+04,190,95,200,50k,serial,4,t60,0,2753.3
1,1.00E+04,190,95,200,50k,serial,5,t60,0,2619.9
1,1.00E+04,190,95,200,50k,serial,1,t90,0,1326.4
1,1.00E+04,190,95,200,50k,serial,2,t90,0,744.7
1,1.00E+04,190,95,200,50k,serial,3,t90,0,877.2
1,1.00E+04,190,95,200,50k,serial,4,t90,0,1106.1
1,1.00E+04,190,95,200,50k,serial,5,t90,0,807.9
1,1.00E+04,190,95,200,50k,serial,1,t120,0,2437.2
1,1.00E+04,190,95,200,50k,serial,2,t120,0,1004.6
1,1.00E+04,190,95,200,50k,serial,3,t120,0,3352.6
1,1.00E+04,190,95,200,50k,serial,4,t120,0,2496.4
1,1.00E+04,190,95,200,50k,serial,5,t120,0,3015.7
1,1.00E+04,190,99,50,10k,contemp,1,t0,0,258.3
1,1.00E+04,190,99,50,10k,contemp,2,t0,0,502
1,1.00E+04,190,99,50,10k,contemp,3,t0,0,189.3
1,1.00E+04,190,99,50,10k,contemp,4,t0,0,688.7
1,1.00E+04,190,99,50,10k,contemp,5,t0,0,295.9
1,1.00E+04,190,99,50,10k,2samp,1,t0,0,Infinite
1,1.00E+04,190,99,50,10k,2samp,2,t0,0,1082.3
1,1.00E+04,190,99,50,10k,2samp,3,t0,0,Infinite
1,1.00E+04,190,99,50,10k,2samp,4,t0,0,Infinite
1,1.00E+04,190,99,50,10k,2samp,5,t0,0,Infinite
1,1.00E+04,190,99,50,10k,2samp,1,t120,0,588.3
1,1.00E+04,190,99,50,10k,2samp,2,t120,0,1471.5
1,1.00E+04,190,99,50,10k,2samp,3,t120,0,639.9
1,1.00E+04,190,99,50,10k,2samp,4,t120,0,1114.5
1,1.00E+04,190,99,50,10k,2samp,5,t120,0,1007.5
1,1.00E+04,190,99,50,10k,serial,1,t0,0,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t0,0,192.6
1,1.00E+04,190,99,50,10k,serial,3,t0,0,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t0,0,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t0,0,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t30,0,277.6
1,1.00E+04,190,99,50,10k,serial,2,t30,0,Infinite
1,1.00E+04,190,99,50,10k,serial,3,t30,0,73.3
1,1.00E+04,190,99,50,10k,serial,4,t30,0,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t30,0,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t60,0,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t60,0,Infinite
1,1.00E+04,190,99,50,10k,serial,3,t60,0,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t60,0,124.4
1,1.00E+04,190,99,50,10k,serial,5,t60,0,Infinite
1,1.00E+04,190,99,50,10k,serial,1,t90,0,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t90,0,Infinite
1,1.00E+04,190,99,50,10k,serial,3,t90,0,194.3
1,1.00E+04,190,99,50,10k,serial,4,t90,0,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t90,0,452.3
1,1.00E+04,190,99,50,10k,serial,1,t120,0,Infinite
1,1.00E+04,190,99,50,10k,serial,2,t120,0,1082.3
1,1.00E+04,190,99,50,10k,serial,3,t120,0,Infinite
1,1.00E+04,190,99,50,10k,serial,4,t120,0,Infinite
1,1.00E+04,190,99,50,10k,serial,5,t120,0,Infinite
1,1.00E+04,190,99,50,50k,contemp,1,t0,0,581
1,1.00E+04,190,99,50,50k,contemp,2,t0,0,856
1,1.00E+04,190,99,50,50k,contemp,3,t0,0,402.9
1,1.00E+04,190,99,50,50k,contemp,4,t0,0,2108.1
1,1.00E+04,190,99,50,50k,contemp,5,t0,0,451.7
1,1.00E+04,190,99,50,50k,2samp,1,t0,0,Infinite
1,1.00E+04,190,99,50,50k,2samp,2,t0,0,Infinite
1,1.00E+04,190,99,50,50k,2samp,3,t0,0,Infinite
1,1.00E+04,190,99,50,50k,2samp,4,t0,0,Infinite
1,1.00E+04,190,99,50,50k,2samp,5,t0,0,Infinite
1,1.00E+04,190,99,50,50k,2samp,1,t120,0,1125.4
1,1.00E+04,190,99,50,50k,2samp,2,t120,0,4116.4
1,1.00E+04,190,99,50,50k,2samp,3,t120,0,1700.6
1,1.00E+04,190,99,50,50k,2samp,4,t120,0,1068.1
1,1.00E+04,190,99,50,50k,2samp,5,t120,0,1862.8
1,1.00E+04,190,99,50,50k,serial,1,t0,0,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t0,0,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t0,0,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t0,0,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t0,0,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t30,0,426.4
1,1.00E+04,190,99,50,50k,serial,2,t30,0,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t30,0,280
1,1.00E+04,190,99,50,50k,serial,4,t30,0,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t30,0,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t60,0,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t60,0,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t60,0,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t60,0,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t60,0,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t90,0,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t90,0,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t90,0,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t90,0,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t90,0,Infinite
1,1.00E+04,190,99,50,50k,serial,1,t120,0,Infinite
1,1.00E+04,190,99,50,50k,serial,2,t120,0,Infinite
1,1.00E+04,190,99,50,50k,serial,3,t120,0,Infinite
1,1.00E+04,190,99,50,50k,serial,4,t120,0,Infinite
1,1.00E+04,190,99,50,50k,serial,5,t120,0,Infinite
1,1.00E+04,190,99,100,10k,contemp,1,t0,0,791.7
1,1.00E+04,190,99,100,10k,contemp,2,t0,0,979
1,1.00E+04,190,99,100,10k,contemp,3,t0,0,1092.5
1,1.00E+04,190,99,100,10k,contemp,4,t0,0,433.3
1,1.00E+04,190,99,100,10k,contemp,5,t0,0,Infinite
1,1.00E+04,190,99,100,10k,2samp,1,t0,0,153.1
1,1.00E+04,190,99,100,10k,2samp,2,t0,0,203.8
1,1.00E+04,190,99,100,10k,2samp,3,t0,0,161
1,1.00E+04,190,99,100,10k,2samp,4,t0,0,340.5
1,1.00E+04,190,99,100,10k,2samp,5,t0,0,553.8
1,1.00E+04,190,99,100,10k,2samp,1,t120,0,795.3
1,1.00E+04,190,99,100,10k,2samp,2,t120,0,837.7
1,1.00E+04,190,99,100,10k,2samp,3,t120,0,1113.2
1,1.00E+04,190,99,100,10k,2samp,4,t120,0,1006.4
1,1.00E+04,190,99,100,10k,2samp,5,t120,0,1016.8
1,1.00E+04,190,99,100,10k,serial,1,t0,0,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t0,0,440.3
1,1.00E+04,190,99,100,10k,serial,3,t0,0,Infinite
1,1.00E+04,190,99,100,10k,serial,4,t0,0,Infinite
1,1.00E+04,190,99,100,10k,serial,5,t0,0,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t30,0,171.5
1,1.00E+04,190,99,100,10k,serial,2,t30,0,Infinite
1,1.00E+04,190,99,100,10k,serial,3,t30,0,218
1,1.00E+04,190,99,100,10k,serial,4,t30,0,Infinite
1,1.00E+04,190,99,100,10k,serial,5,t30,0,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t60,0,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t60,0,651.9
1,1.00E+04,190,99,100,10k,serial,3,t60,0,443.7
1,1.00E+04,190,99,100,10k,serial,4,t60,0,171.3
1,1.00E+04,190,99,100,10k,serial,5,t60,0,Infinite
1,1.00E+04,190,99,100,10k,serial,1,t90,0,Infinite
1,1.00E+04,190,99,100,10k,serial,2,t90,0,1493
1,1.00E+04,190,99,100,10k,serial,3,t90,0,161.2
1,1.00E+04,190,99,100,10k,serial,4,t90,0,1917.1
1,1.00E+04,190,99,100,10k,serial,5,t90,0,7632.1
1,1.00E+04,190,99,100,10k,serial,1,t120,0,795.8
1,1.00E+04,190,99,100,10k,serial,2,t120,0,241.1
1,1.00E+04,190,99,100,10k,serial,3,t120,0,533.3
1,1.00E+04,190,99,100,10k,serial,4,t120,0,1015.1
1,1.00E+04,190,99,100,10k,serial,5,t120,0,Infinite
1,1.00E+04,190,99,100,50k,contemp,1,t0,0,864.7
1,1.00E+04,190,99,100,50k,contemp,2,t0,0,1968.8
1,1.00E+04,190,99,100,50k,contemp,3,t0,0,1020.2
1,1.00E+04,190,99,100,50k,contemp,4,t0,0,1365.9
1,1.00E+04,190,99,100,50k,contemp,5,t0,0,1217.6
1,1.00E+04,190,99,100,50k,2samp,1,t0,0,548.5
1,1.00E+04,190,99,100,50k,2samp,2,t0,0,615.8
1,1.00E+04,190,99,100,50k,2samp,3,t0,0,349.8
1,1.00E+04,190,99,100,50k,2samp,4,t0,0,5391.3
1,1.00E+04,190,99,100,50k,2samp,5,t0,0,591.3
1,1.00E+04,190,99,100,50k,2samp,1,t120,0,822.4
1,1.00E+04,190,99,100,50k,2samp,2,t120,0,960.3
1,1.00E+04,190,99,100,50k,2samp,3,t120,0,837.3
1,1.00E+04,190,99,100,50k,2samp,4,t120,0,763.3
1,1.00E+04,190,99,100,50k,2samp,5,t120,0,680.4
1,1.00E+04,190,99,100,50k,serial,1,t0,0,6248.8
1,1.00E+04,190,99,100,50k,serial,2,t0,0,6115.9
1,1.00E+04,190,99,100,50k,serial,3,t0,0,Infinite
1,1.00E+04,190,99,100,50k,serial,4,t0,0,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t0,0,Infinite
1,1.00E+04,190,99,100,50k,serial,1,t30,0,720.9
1,1.00E+04,190,99,100,50k,serial,2,t30,0,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t30,0,324.4
1,1.00E+04,190,99,100,50k,serial,4,t30,0,1546.6
1,1.00E+04,190,99,100,50k,serial,5,t30,0,4169
1,1.00E+04,190,99,100,50k,serial,1,t60,0,3170.6
1,1.00E+04,190,99,100,50k,serial,2,t60,0,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t60,0,Infinite
1,1.00E+04,190,99,100,50k,serial,4,t60,0,631
1,1.00E+04,190,99,100,50k,serial,5,t60,0,Infinite
1,1.00E+04,190,99,100,50k,serial,1,t90,0,Infinite
1,1.00E+04,190,99,100,50k,serial,2,t90,0,2614.3
1,1.00E+04,190,99,100,50k,serial,3,t90,0,Infinite
1,1.00E+04,190,99,100,50k,serial,4,t90,0,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t90,0,Infinite
1,1.00E+04,190,99,100,50k,serial,1,t120,0,5155.3
1,1.00E+04,190,99,100,50k,serial,2,t120,0,Infinite
1,1.00E+04,190,99,100,50k,serial,3,t120,0,901.1
1,1.00E+04,190,99,100,50k,serial,4,t120,0,Infinite
1,1.00E+04,190,99,100,50k,serial,5,t120,0,4042.9
1,1.00E+04,190,99,200,10k,contemp,1,t0,0,614.4
1,1.00E+04,190,99,200,10k,contemp,2,t0,0,655.6
1,1.00E+04,190,99,200,10k,contemp,3,t0,0,894.4
1,1.00E+04,190,99,200,10k,contemp,4,t0,0,876.3
1,1.00E+04,190,99,200,10k,contemp,5,t0,0,10301
1,1.00E+04,190,99,200,10k,2samp,1,t0,0,667.7
1,1.00E+04,190,99,200,10k,2samp,2,t0,0,1141.4
1,1.00E+04,190,99,200,10k,2samp,3,t0,0,384
1,1.00E+04,190,99,200,10k,2samp,4,t0,0,349.6
1,1.00E+04,190,99,200,10k,2samp,5,t0,0,1414.7
1,1.00E+04,190,99,200,10k,2samp,1,t120,0,714
1,1.00E+04,190,99,200,10k,2samp,2,t120,0,954.5
1,1.00E+04,190,99,200,10k,2samp,3,t120,0,763.8
1,1.00E+04,190,99,200,10k,2samp,4,t120,0,629.3
1,1.00E+04,190,99,200,10k,2samp,5,t120,0,763.1
1,1.00E+04,190,99,200,10k,serial,1,t0,0,355.6
1,1.00E+04,190,99,200,10k,serial,2,t0,0,1049
1,1.00E+04,190,99,200,10k,serial,3,t0,0,19659.3
1,1.00E+04,190,99,200,10k,serial,4,t0,0,937.4
1,1.00E+04,190,99,200,10k,serial,5,t0,0,632.4
1,1.00E+04,190,99,200,10k,serial,1,t30,0,351.2
1,1.00E+04,190,99,200,10k,serial,2,t30,0,1062.1
1,1.00E+04,190,99,200,10k,serial,3,t30,0,599.9
1,1.00E+04,190,99,200,10k,serial,4,t30,0,Infinite
1,1.00E+04,190,99,200,10k,serial,5,t30,0,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t60,0,Infinite
1,1.00E+04,190,99,200,10k,serial,2,t60,0,4413.2
1,1.00E+04,190,99,200,10k,serial,3,t60,0,686.8
1,1.00E+04,190,99,200,10k,serial,4,t60,0,637.2
1,1.00E+04,190,99,200,10k,serial,5,t60,0,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t90,0,477
1,1.00E+04,190,99,200,10k,serial,2,t90,0,1022.1
1,1.00E+04,190,99,200,10k,serial,3,t90,0,491.2
1,1.00E+04,190,99,200,10k,serial,4,t90,0,868.3
1,1.00E+04,190,99,200,10k,serial,5,t90,0,Infinite
1,1.00E+04,190,99,200,10k,serial,1,t120,0,4603.3
1,1.00E+04,190,99,200,10k,serial,2,t120,0,526
1,1.00E+04,190,99,200,10k,serial,3,t120,0,1054.2
1,1.00E+04,190,99,200,10k,serial,4,t120,0,446.8
1,1.00E+04,190,99,200,10k,serial,5,t120,0,Infinite
1,1.00E+04,190,99,200,50k,contemp,1,t0,0,1006.9
1,1.00E+04,190,99,200,50k,contemp,2,t0,0,974
1,1.00E+04,190,99,200,50k,contemp,3,t0,0,1115.6
1,1.00E+04,190,99,200,50k,contemp,4,t0,0,738.5
1,1.00E+04,190,99,200,50k,contemp,5,t0,0,1472.9
1,1.00E+04,190,99,200,50k,2samp,1,t0,0,1048.9
1,1.00E+04,190,99,200,50k,2samp,2,t0,0,1781.2
1,1.00E+04,190,99,200,50k,2samp,3,t0,0,594.9
1,1.00E+04,190,99,200,50k,2samp,4,t0,0,1470.3
1,1.00E+04,190,99,200,50k,2samp,5,t0,0,987.7
1,1.00E+04,190,99,200,50k,2samp,1,t120,0,765.6
1,1.00E+04,190,99,200,50k,2samp,2,t120,0,798.9
1,1.00E+04,190,99,200,50k,2samp,3,t120,0,797.1
1,1.00E+04,190,99,200,50k,2samp,4,t120,0,634
1,1.00E+04,190,99,200,50k,2samp,5,t120,0,690.7
1,1.00E+04,190,99,200,50k,serial,1,t0,0,964.7
1,1.00E+04,190,99,200,50k,serial,2,t0,0,2348.1
1,1.00E+04,190,99,200,50k,serial,3,t0,0,1432.6
1,1.00E+04,190,99,200,50k,serial,4,t0,0,1317.2
1,1.00E+04,190,99,200,50k,serial,5,t0,0,1859.7
1,1.00E+04,190,99,200,50k,serial,1,t30,0,1401.4
1,1.00E+04,190,99,200,50k,serial,2,t30,0,7259.4
1,1.00E+04,190,99,200,50k,serial,3,t30,0,1337.5
1,1.00E+04,190,99,200,50k,serial,4,t30,0,1374.5
1,1.00E+04,190,99,200,50k,serial,5,t30,0,10267.7
1,1.00E+04,190,99,200,50k,serial,1,t60,0,1359.4
1,1.00E+04,190,99,200,50k,serial,2,t60,0,Infinite
1,1.00E+04,190,99,200,50k,serial,3,t60,0,9200.2
1,1.00E+04,190,99,200,50k,serial,4,t60,0,1631.8
1,1.00E+04,190,99,200,50k,serial,5,t60,0,10517.8
1,1.00E+04,190,99,200,50k,serial,1,t90,0,Infinite
1,1.00E+04,190,99,200,50k,serial,2,t90,0,1891.1
1,1.00E+04,190,99,200,50k,serial,3,t90,0,850
1,1.00E+04,190,99,200,50k,serial,4,t90,0,1004.8
1,1.00E+04,190,99,200,50k,serial,5,t90,0,3228.3
1,1.00E+04,190,99,200,50k,serial,1,t120,0,2145.4
1,1.00E+04,190,99,200,50k,serial,2,t120,0,Infinite
1,1.00E+04,190,99,200,50k,serial,3,t120,0,1373.3
1,1.00E+04,190,99,200,50k,serial,4,t120,0,9863.4
1,1.00E+04,190,99,200,50k,serial,5,t120,0,1766
1,1.00E+05,190,95,50,10k,contemp,1,t0,0,18166.9
1,1.00E+05,190,95,50,10k,contemp,2,t0,0,Infinite
1,1.00E+05,190,95,50,10k,contemp,3,t0,0,5993
1,1.00E+05,190,95,50,10k,contemp,4,t0,0,5995.7
1,1.00E+05,190,95,50,10k,contemp,5,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,1,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,2,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,3,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,4,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,5,t0,0,Infinite
1,1.00E+05,190,95,50,10k,2samp,1,t120,0,2748.3
1,1.00E+05,190,95,50,10k,2samp,2,t120,0,4184.6
1,1.00E+05,190,95,50,10k,2samp,3,t120,0,16241.1
1,1.00E+05,190,95,50,10k,2samp,4,t120,0,10225.8
1,1.00E+05,190,95,50,10k,2samp,5,t120,0,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t0,0,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t0,0,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t0,0,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t0,0,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t0,0,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t30,0,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t30,0,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t30,0,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t30,0,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t30,0,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t60,0,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t60,0,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t60,0,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t60,0,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t60,0,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t90,0,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t90,0,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t90,0,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t90,0,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t90,0,Infinite
1,1.00E+05,190,95,50,10k,serial,1,t120,0,Infinite
1,1.00E+05,190,95,50,10k,serial,2,t120,0,Infinite
1,1.00E+05,190,95,50,10k,serial,3,t120,0,Infinite
1,1.00E+05,190,95,50,10k,serial,4,t120,0,Infinite
1,1.00E+05,190,95,50,10k,serial,5,t120,0,Infinite
1,1.00E+05,190,95,50,50k,contemp,1,t0,0,9768.9
1,1.00E+05,190,95,50,50k,contemp,2,t0,0,10795.7
1,1.00E+05,190,95,50,50k,contemp,3,t0,0,7281.2
1,1.00E+05,190,95,50,50k,contemp,4,t0,0,4180.3
1,1.00E+05,190,95,50,50k,contemp,5,t0,0,43771.5
1,1.00E+05,190,95,50,50k,2samp,1,t0,0,Infinite
1,1.00E+05,190,95,50,50k,2samp,2,t0,0,Infinite
1,1.00E+05,190,95,50,50k,2samp,3,t0,0,Infinite
1,1.00E+05,190,95,50,50k,2samp,4,t0,0,Infinite
1,1.00E+05,190,95,50,50k,2samp,5,t0,0,Infinite
1,1.00E+05,190,95,50,50k,2samp,1,t120,0,2775.1
1,1.00E+05,190,95,50,50k,2samp,2,t120,0,5001.7
1,1.00E+05,190,95,50,50k,2samp,3,t120,0,30102.3
1,1.00E+05,190,95,50,50k,2samp,4,t120,0,3643.9
1,1.00E+05,190,95,50,50k,2samp,5,t120,0,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t0,0,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t0,0,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t0,0,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t0,0,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t0,0,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t30,0,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t30,0,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t30,0,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t30,0,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t30,0,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t60,0,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t60,0,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t60,0,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t60,0,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t60,0,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t90,0,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t90,0,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t90,0,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t90,0,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t90,0,Infinite
1,1.00E+05,190,95,50,50k,serial,1,t120,0,Infinite
1,1.00E+05,190,95,50,50k,serial,2,t120,0,Infinite
1,1.00E+05,190,95,50,50k,serial,3,t120,0,Infinite
1,1.00E+05,190,95,50,50k,serial,4,t120,0,Infinite
1,1.00E+05,190,95,50,50k,serial,5,t120,0,Infinite
1,1.00E+05,190,95,100,10k,contemp,1,t0,0,Infinite
1,1.00E+05,190,95,100,10k,contemp,2,t0,0,Infinite
1,1.00E+05,190,95,100,10k,contemp,3,t0,0,Infinite
1,1.00E+05,190,95,100,10k,contemp,4,t0,0,Infinite
1,1.00E+05,190,95,100,10k,contemp,5,t0,0,Infinite
1,1.00E+05,190,95,100,10k,2samp,1,t0,0,4272.7
1,1.00E+05,190,95,100,10k,2samp,2,t0,0,6629.1
1,1.00E+05,190,95,100,10k,2samp,3,t0,0,Infinite
1,1.00E+05,190,95,100,10k,2samp,4,t0,0,2985.2
1,1.00E+05,190,95,100,10k,2samp,5,t0,0,4401.8
1,1.00E+05,190,95,100,10k,2samp,1,t120,0,1996.2
1,1.00E+05,190,95,100,10k,2samp,2,t120,0,2354
1,1.00E+05,190,95,100,10k,2samp,3,t120,0,3459.9
1,1.00E+05,190,95,100,10k,2samp,4,t120,0,4034.6
1,1.00E+05,190,95,100,10k,2samp,5,t120,0,3775
1,1.00E+05,190,95,100,10k,serial,1,t0,0,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t0,0,1825.3
1,1.00E+05,190,95,100,10k,serial,3,t0,0,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t0,0,15898
1,1.00E+05,190,95,100,10k,serial,5,t0,0,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t30,0,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t30,0,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t30,0,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t30,0,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t30,0,723
1,1.00E+05,190,95,100,10k,serial,1,t60,0,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t60,0,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t60,0,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t60,0,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t60,0,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t90,0,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t90,0,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t90,0,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t90,0,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t90,0,Infinite
1,1.00E+05,190,95,100,10k,serial,1,t120,0,Infinite
1,1.00E+05,190,95,100,10k,serial,2,t120,0,Infinite
1,1.00E+05,190,95,100,10k,serial,3,t120,0,Infinite
1,1.00E+05,190,95,100,10k,serial,4,t120,0,Infinite
1,1.00E+05,190,95,100,10k,serial,5,t120,0,Infinite
1,1.00E+05,190,95,100,50k,contemp,1,t0,0,Infinite
1,1.00E+05,190,95,100,50k,contemp,2,t0,0,Infinite
1,1.00E+05,190,95,100,50k,contemp,3,t0,0,Infinite
1,1.00E+05,190,95,100,50k,contemp,4,t0,0,Infinite
1,1.00E+05,190,95,100,50k,contemp,5,t0,0,Infinite
