g1_n10e4_constant_n500_n100_rad10k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,3,10418.237157686777,4558.430924880321,1803.703007333735,86.4960900802205,8031.99332095072,-53847.24449859581,107704.48899719161
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,3,10138.889286821397,4599.94032317008,1423.126370839281,77.46329663428298,9010.126382268521,-83724.76458507426,167459.5291701485
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,3,10475.612451272991,6491.20559279779,1597.4076729539868,119.99989662408115,8763.36130621908,-138577.32637903412,277164.65275806823
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,3,9324.640795533176,9324.640795533176,10.000000000000002,NA,12445.043772892399,-53900.23223294919,107806.46446589837
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,3,8731.565302151395,8731.565302151395,10.000000000000002,NA,11438.282920945365,-83765.6175353601,167537.2350707202
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,3,9547.507090530786,9547.507090530786,1073.5210183198324,NA,9534.398225871682,-138595.63099618335,277197.2619923667
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0,4,4551.106083013837,4551.106083013837,4551.106083013837,NA,NA,-54585.15397912583,109172.30795825167
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0,4,4377.31559707307,6729.363787238975,4377.31559707307,113.87529072414088,NA,-54535.74588053295,109077.4917610659
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0t120,4,5856.630956268392,5856.630956268392,5856.630956268392,NA,NA,-85014.26699793205,170030.5339958641
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0t120,4,5218.984129694881,8809.009997596198,5218.984129694881,119.95639201574022,NA,-84954.54548180976,169915.09096361953
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,all,4,5469.438579674137,5469.438579674137,5469.438579674137,NA,NA,-139521.00437981694,279044.00875963387
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,all,4,4675.845474395222,5321.0508670865465,4675.845474395222,10.000006489096402,NA,-139378.24091399024,278762.4818279805
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,4,10466.761243935433,4179.003143662226,1917.7652127642957,86.34924702883775,7759.665265432221,-53676.7256761685,107363.451352337
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,4,10263.607400654519,4534.590107060817,1576.4521802476572,81.11241700134332,8764.372466666819,-83880.1609507612,167770.3219015224
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,4,10579.852092685021,5847.873676885897,1759.2563477510464,119.99251390910466,8484.158428974064,-138398.79087185976,276807.5817437195
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,4,9235.949805515778,9235.949805515778,17.11944360504455,NA,12501.062082047752,-53742.73849634858,107491.47699269716
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,4,8689.563033520304,8689.563033520304,459.51168025607615,NA,10533.082595028289,-83930.05907468847,167866.11814937694
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,4,9388.564489507302,9388.564489507302,1118.3918247368651,NA,9410.930647548135,-138427.80538945977,276861.61077891954
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0,5,4598.595559147468,4598.595559147468,4598.595559147468,NA,NA,-54640.414992836246,109282.82998567249
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0,5,4442.25415781088,6732.871880020051,4442.25415781088,119.97038545522504,NA,-54593.337457307054,109192.67491461411
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,t0t120,5,5783.561594706685,5783.561594706685,5783.561594706685,NA,NA,-85219.74476479365,170441.4895295873
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,t0t120,5,5198.464798325684,8509.851425515291,5198.464798325684,117.87541560068777,NA,-85169.87258096247,170345.74516192495
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Constant,all,5,5426.468297185501,5426.468297185501,5426.468297185501,NA,NA,-140524.61972318403,281051.23944636807
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,Change,all,5,4696.729696328999,5271.264851742416,4696.729696328999,10.000167474891898,NA,-140401.91481188696,280809.8296237739
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0,5,10091.519032849737,4710.607951600316,764.870178183241,100.75181159065592,10728.822978540062,-53772.40799752746,107554.81599505492
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,t0t120,5,9928.067788828834,5208.304628876062,247.87803322882195,99.656751594078,11910.022870592149,-84152.94112049547,168315.88224099093
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,2change,all,5,10203.45056853166,6082.426876743249,1120.9384956207216,119.98059532440874,9921.545425949056,-139424.10052781017,278858.20105562033
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0,5,9242.237563458004,9242.237563458004,25.85041496661857,NA,12660.048244004256,-53832.539077146575,107671.07815429315
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,t0t120,5,8431.994172367875,8431.994172367875,10.000000000000002,NA,11457.021135346578,-84204.11265879363,168414.22531758726
g1_n10e4_td190_l95_n500_n200_rad50k_bot_estimates_4mods.csv,ancient,all,5,9190.66883155364,9190.66883155364,177.89788177429404,NA,11438.992974916959,-139446.9930854823,278899.9861709646
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,2,64423.139145586516,64423.139145586516,64423.139145586516,NA,NA,-374911.0160628157,749824.0321256313
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,2,73478.55993299601,60.14270422033966,73478.55993299601,115.99093845594741,NA,-358462.01058623375,716930.0211724675
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,2,59698.172879000485,59698.172879000485,59698.172879000485,NA,NA,-575678.3789339362,1151358.7578678725
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,2,65847.77156309393,1826.5668305774252,65847.77156309393,105.76325531872298,NA,-570039.2411270952,1140084.4822541904
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,2,63605.25091498794,63605.25091498794,63605.25091498794,NA,NA,-1002958.6798548124,2005919.359709625
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,2,65070.048051552025,3315.7500675046836,65070.048051552025,91.45708008356931,NA,-1000625.0328593312,2001256.0657186625
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,2,10213.912270638193,1227.5710629822845,101286.54673763279,17.829867924210205,10547.410108798906,-355574.1580876878,711158.3161753756
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,2,10049.238779555186,2889.5977237353604,101249.61668490719,56.01279797864799,10391.833187072643,-553390.5247285579,1106791.0494571158
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,2,10556.104121441222,6421.82554854103,103586.97239518509,119.99999218561723,11344.768872888117,-983561.6240919394,1967133.2481838788
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,2,8426.27542186182,8426.27542186182,94379.90912087087,NA,7227.6887353809225,-355623.4848585571,711252.9697171142
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,2,9029.764437233729,9029.764437233729,720326.092676226,NA,46700.32205463615,-553549.1031383835,1107104.206276767
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,2,9268.08310352696,9268.08310352696,96818.7639833788,NA,8840.502319212319,-983622.5512986104,1967251.1025972208
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,1,64950.6267814896,64950.6267814896,64950.6267814896,NA,NA,-377553.509924694,755109.019849388
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,1,74287.56779304537,14.318986283171348,74287.56779304537,33.13164443490796,NA,-361220.25602487946,722446.5120497589
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,1,59769.943040799204,59769.943040799204,59769.943040799204,NA,NA,-581210.6788239265,1162423.357647853
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,1,66374.05461998715,1688.8766405355275,66374.05461998715,105.76490500284487,NA,-574889.2491783402,1149784.4983566804
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,1,64198.70967627758,64198.70967627758,64198.70967627758,NA,NA,-1011508.3656998752,2023018.7313997503
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,1,65666.02359556493,3322.386959610456,65666.02359556493,90.74038130502805,NA,-1009111.3144369269,2018228.6288738537
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,1,10026.956153493946,1764.931549013566,102689.80452525702,18.94684087563578,10450.80424908206,-358108.76638062746,716227.5327612549
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,1,10051.362940353509,3244.7558693754822,101624.40371280194,64.6582318759291,10246.005085615923,-558037.9619703281,1116085.9239406562
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,1,10523.626268613521,6291.59620147267,103899.55954408091,119.99999999806735,11116.133548246138,-991773.7137816352,1983557.4275632703
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,1,8676.003482481523,8676.003482481523,96979.89853027003,NA,7818.673706043216,-358137.9270145132,716281.8540290263
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,1,8741.636785180619,8741.636785180619,5000000.000000003,NA,79142.39098605042,-558253.9025220447,1116513.8050440894
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,1,9195.226091121627,9195.226091121627,97310.66592915665,NA,8657.048243777173,-991839.9925068296,1983685.985013659
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,4,64788.46392241224,64788.46392241224,64788.46392241224,NA,NA,-378067.7681419244,756137.5362838488
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,4,73547.56601233232,64.9650385423605,73547.56601233232,119.81612594402878,NA,-361729.2616786287,723464.5233572574
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,4,59511.470405980435,59511.470405980435,59511.470405980435,NA,NA,-582686.8513917009,1165375.7027834018
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,4,66207.65534947791,553.006496566383,66207.65534947791,42.26464708084698,NA,-576180.6241296877,1152367.2482593753
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,4,63882.62549264233,63882.62549264233,63882.62549264233,NA,NA,-1012605.277637358,2025212.555274716
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,4,65296.77607653147,44490.13263605475,65296.77607653147,10.710148904986099,NA,-1010250.4709891102,2020506.9419782204
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,4,10125.373033917791,2394.7426405872493,98705.8588608473,31.043790748413397,9730.417953715838,-358824.79021369596,717659.5804273919
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,4,10415.086764288359,156.34269710776744,100730.25076350129,10.036285136018039,10606.92918047907,-559695.9531678461,1119401.9063356922
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,4,10800.943888651049,5317.29603087836,102625.04815047496,119.98800001525157,11201.877176503964,-992826.1430066923,1985662.2860133846
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,4,8575.008808389843,8575.008808389843,93806.3461178533,NA,7145.353484553194,-358860.8539208091,717727.7078416182
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,4,8150.367010983926,8150.367010983926,91148.57053976257,NA,6754.231738380636,-559762.7804406107,1119531.5608812214
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,4,8877.163571279696,8877.163571279696,94051.26638731651,NA,7888.75617713977,-992962.6897337512,1985931.3794675025
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,5,64325.94957086303,64325.94957086303,64325.94957086303,NA,NA,-374771.4471038152,749544.8942076304
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,5,73297.13605916993,51.33351518844597,73297.13605916993,100.05575605689398,NA,-358546.67369640595,717099.3473928119
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,5,59053.70765726587,59053.70765726587,59053.70765726587,NA,NA,-577353.5262362963,1154709.0524725926
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,5,65678.26687962006,555.1828942972124,65678.26687962006,42.25380582233467,NA,-570986.4011869377,1141978.8023738754
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,5,63430.41400082792,63430.41400082792,63430.41400082792,NA,NA,-1006724.9243182169,2013451.8486364337
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,5,64645.48918675276,45535.70929298261,64645.48918675276,10.071612881155406,NA,-1004663.0511995183,2009332.1023990365
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,5,9890.801257608953,5035.317390305135,98582.90803391,90.83810294601432,9614.030201077865,-355570.95965081244,711151.9193016249
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,5,10142.506738687616,232.49360845676125,100021.98082371996,13.468089884077198,10316.202475892112,-554499.2095884623,1109008.4191769245
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,5,10419.317190504838,5787.877578072364,99791.49042695331,119.99136992432037,10340.217916064896,-987171.8352159339,1974353.6704318677
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,5,8515.68735545553,8515.68735545553,93972.58749176802,NA,7259.28378688997,-355592.23874168535,711190.4774833707
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,5,8113.6285150195745,8113.6285150195745,90905.32100720635,NA,6746.517581508702,-554518.7913854495,1109043.582770899
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,5,8862.669714776508,8862.669714776508,93144.61418225325,NA,7760.340887164106,-987259.0235647917,1974524.0471295833
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0,3,64111.48933117468,64111.48933117468,64111.48933117468,NA,NA,-373020.1175269885,746042.235053977
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0,3,72805.46012296077,63.96126777856169,72805.46012296077,119.3001129724186,NA,-357060.89698996715,714127.7939799343
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,t0t120,3,58743.998914389274,58743.998914389274,58743.998914389274,NA,NA,-574919.9494225333,1149841.8988450665
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,t0t120,3,65418.566534028796,555.7632316666275,65418.566534028796,42.250078106253405,NA,-568525.8903625595,1137057.780725119
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Constant,all,3,63268.11133498845,63268.11133498845,63268.11133498845,NA,NA,-997870.9383279427,1995743.8766558855
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,Change,all,3,64853.98477821601,40031.30203813987,64853.98477821601,14.256569086005513,NA,-996022.8011717972,1992051.6023435944
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0,3,10062.416620697339,981.9145299065559,101697.96244426504,10.524148942032163,10587.147794433384,-353950.3315218098,707910.6630436196
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,t0t120,3,10267.040396781824,282.2117061065191,100119.43710589102,15.502456026150846,10633.83767246326,-552129.9889180148,1104269.9778360296
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,2change,all,3,10405.14079706424,6843.135688563172,101321.81797682609,119.99920256041771,10874.506521409905,-978735.9018351601,1957481.8036703202
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0,3,8726.861885470515,8726.861885470515,95975.26022122077,NA,7929.3939621734,-353985.23517066793,707976.4703413359
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,t0t120,3,8145.497318020517,8145.497318020517,91424.2879055707,NA,7001.139461747218,-552174.6246520065,1104355.249304013
g1_n10e4_td190_l95_n500_n200_rad50k_exp_estimates_4mods.csv,ancient,all,3,9350.170465850113,9350.170465850113,96157.93852133985,NA,8919.926015178573,-978777.2285337767,1957560.4570675534
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Model,Data,it,Nh,Nc,Na,Td,Ta,lnL,AIC
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Constant,t0,4,4532.452181285448,4532.452181285448,4532.452181285448,NA,NA,-1843201.8824358117,3686405.7648716234
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Change,t0,4,4178.972398636524,5000000.000000003,4178.972398636524,119.9957406384073,NA,-1830279.550422756,3660565.100845512
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Constant,t0t120,4,4399.303874958896,4399.303874958896,4399.303874958896,NA,NA,-2799508.745070314,5599019.490140628
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Change,t0t120,4,4279.89288685546,4962255.96626608,4279.89288685546,75.5066594243044,NA,-2797826.509152112,5595659.018304224
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Constant,all,4,4403.731086237464,4403.731086237464,4403.731086237464,NA,NA,-4499521.751893708,8999045.503787415
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,Change,all,4,4269.621645494561,240571.95974942832,4269.621645494561,20.178710521172835,NA,-4495553.876151799,8991113.752303598
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,2change,t0,4,10134.991251097175,1901.903235671157,1211.1271868728422,36.4290539908105,9484.515296742495,-1782086.6451378735,3564183.290275747
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,2change,t0t120,4,9975.575568868102,3450.391739963231,1009.6093531892205,89.82514848784366,9988.740213765384,-2736855.184486069,5473720.368972138
g1_n10e4_td190_l95_n500_n20_wgs_bot_estimates_4mods.csv,2change,all,4,9828.466591207683,93688.61789136918,734.4454955224234,12.680403459515931,10704.250022812887,-4435220.7741863085,8870451.548372617
